experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2')",1,89,972.213,928.9117,24.90443,928.9117,84134.51,8153.82568359375,25113.943359375,
"host+('guest_1', 'guest_2')",1,90,988.3249,915.0825,24.708559,915.0825,87885.46,7986.10693359375,24926.154296875,
"host+('guest_1', 'guest_2')",1,91,975.0899,900.351,24.500736,900.351,87097.56,7861.19970703125,25096.109375,
"host+('guest_1', 'guest_2')",1,92,988.52576,886.9952,24.284266,886.9952,87000.78,8087.2861328125,24805.44140625,
"host+('guest_1', 'guest_2')",1,93,937.6212,871.5538,24.0645,871.5538,88357.016,7540.2021484375,24774.265625,
"host+('guest_1', 'guest_2')",1,94,968.78107,855.72784,23.869743,855.72784,84308.79,7725.82177734375,25189.98828125,
"host+('guest_1', 'guest_2')",1,95,894.4347,839.3374,23.656548,839.3374,87733.13,7546.40087890625,25591.923828125,
"host+('guest_1', 'guest_2')",1,96,875.1434,824.07074,23.455181,824.07074,87052.73,7634.00146484375,25532.203125,
"host+('guest_1', 'guest_2')",1,97,848.59326,810.83075,23.263514,810.83075,87853.78,7461.74755859375,25544.44140625,
"host+('guest_1', 'guest_2')",1,98,886.2853,796.9579,23.064827,796.9579,87264.055,7510.4169921875,26146.404296875,
"host+('guest_1', 'guest_2')",1,99,890.8478,783.7617,22.866932,783.7617,84289.09,7715.51953125,26281.998046875,
"host+('guest_1', 'guest_2')",1,100,810.05524,770.9516,22.671059,770.9516,84966.45,7182.958984375,26267.658203125,
"host+('guest_1', 'guest_3')",1,1,167025.14,145030.11,297.99203,145030.11,25.421875,183.515625,,90.53125
"host+('guest_1', 'guest_3')",1,2,165075.14,144702.72,297.5999,144702.72,120.46875,344.0625,,167.421875
"host+('guest_1', 'guest_3')",1,3,165054.9,144352.94,297.1802,144352.94,206.60938,520.546875,,257.53125
"host+('guest_1', 'guest_3')",1,4,169502.9,143966.64,296.7162,143966.64,317.54688,700.859375,,360.265625
"host+('guest_1', 'guest_3')",1,5,180361.6,143533.62,296.19608,143533.62,436.14062,881.46875,,481.8125
"host+('guest_1', 'guest_3')",1,6,218084.28,143035.67,295.5963,143035.67,572.4375,1096.4375,,631.546875
"host+('guest_1', 'guest_3')",1,7,170411.62,142471.2,294.9114,142471.2,718.375,1311.609375,,786.453125
"host+('guest_1', 'guest_3')",1,8,160671.86,141843.2,294.1452,141843.2,885.5,1543.5,,949.6875
"host+('guest_1', 'guest_3')",1,9,157956.0,141128.5,293.2653,141128.5,1071.625,1923.53125,,1162.484375
"host+('guest_1', 'guest_3')",1,10,169194.25,140304.6,292.25238,140304.6,1261.2969,2318.3125,,1427.109375
"host+('guest_1', 'guest_3')",1,11,156103.97,139342.1,291.08743,139342.1,1485.4688,2688.546875,,1690.0
"host+('guest_1', 'guest_3')",1,12,159891.92,138247.67,289.78162,138247.67,1825.0781,3233.078125,,1870.890625
"host+('guest_1', 'guest_3')",1,13,159402.86,136999.2,288.2839,136999.2,2091.875,3706.15625,,2290.140625
"host+('guest_1', 'guest_3')",1,14,154419.77,135585.7,286.57462,135585.7,2443.3125,4321.078125,,2655.25
"host+('guest_1', 'guest_3')",1,15,153262.42,133968.16,284.60492,133968.16,2899.5938,4981.703125,,3131.046875
"host+('guest_1', 'guest_3')",1,16,148996.83,132154.98,282.40033,132154.98,3355.3281,5690.984375,,3585.59375
"host+('guest_1', 'guest_3')",1,17,152694.48,130109.0,279.91495,130109.0,3836.7656,6723.140625,,4101.140625
"host+('guest_1', 'guest_3')",1,18,151573.45,127802.71,277.0889,127802.71,4455.3516,7594.0546875,,4728.7265625
"host+('guest_1', 'guest_3')",1,19,150261.11,125252.9,273.9675,125252.9,5176.5703,8485.7109375,,5382.203125
"host+('guest_1', 'guest_3')",1,20,148585.77,122450.88,270.5174,122450.88,6006.8906,9773.6484375,,6039.640625
"host+('guest_1', 'guest_3')",1,21,135041.75,119405.88,266.76486,119405.88,6871.164,10767.8671875,,6629.421875
"host+('guest_1', 'guest_3')",1,22,134849.5,116177.99,262.85104,116177.99,7837.7812,11934.515625,,7511.484375
"host+('guest_1', 'guest_3')",1,23,123602.04,112725.19,258.64453,112725.19,8883.336,13665.8203125,,7940.328125
"host+('guest_1', 'guest_3')",1,24,123343.5,109116.38,254.1731,109116.38,10154.227,14661.796875,,8772.8046875
"host+('guest_1', 'guest_3')",1,25,121280.734,105307.2,249.42114,105307.2,11184.586,15664.7890625,,9372.0234375
"host+('guest_1', 'guest_3')",1,26,116687.73,101366.73,244.47083,101366.73,12800.305,16739.5859375,,10097.5703125
"host+('guest_1', 'guest_3')",1,27,120998.805,97236.01,239.3472,97236.01,14257.219,19095.0078125,,11010.3515625
"host+('guest_1', 'guest_3')",1,28,117869.24,92981.96,233.92082,92981.96,15647.891,19397.34375,,10834.6484375
"host+('guest_1', 'guest_3')",1,29,100330.29,88675.95,228.48616,88675.95,17648.672,20218.71875,,11268.625
"host+('guest_1', 'guest_3')",1,30,93598.18,84488.68,223.17648,84488.68,19381.844,22147.4453125,,11540.5234375
"host+('guest_1', 'guest_3')",1,31,92797.555,80405.44,218.01093,80405.44,21787.734,22847.34375,,12028.234375
"host+('guest_1', 'guest_3')",1,32,85752.17,76462.625,212.97562,76462.625,23739.328,23356.71875,,11897.46875
"host+('guest_1', 'guest_3')",1,33,80266.93,72704.73,208.02121,72704.73,25468.375,23605.671875,,11703.0546875
"host+('guest_1', 'guest_3')",1,34,83431.62,69122.48,203.08728,69122.48,28049.695,23154.21875,,11585.4296875
"host+('guest_1', 'guest_3')",1,35,76557.1,65725.53,198.18141,65725.53,30524.336,23539.6015625,,11440.375
"host+('guest_1', 'guest_3')",1,36,71085.58,62445.54,193.26717,62445.54,32511.0,23511.8046875,,10770.6796875
"host+('guest_1', 'guest_3')",1,37,65560.336,59348.934,188.41504,59348.934,34981.105,22626.79296875,,10887.14453125
"host+('guest_1', 'guest_3')",1,38,69546.33,56383.965,183.55374,56383.965,37844.81,23962.76953125,,10286.03515625
"host+('guest_1', 'guest_3')",1,39,60941.773,53403.67,178.72588,53403.67,39892.83,22818.5078125,,9764.6328125
"host+('guest_1', 'guest_3')",1,40,65124.617,50484.652,173.92711,50484.652,43045.395,21526.99609375,,9435.0859375
"host+('guest_1', 'guest_3')",1,41,51890.918,47493.69,168.83365,47493.69,46894.56,22094.34765625,,9051.69921875
"host+('guest_1', 'guest_3')",1,42,49838.066,44688.78,163.86078,44688.78,47787.453,20872.484375,,8869.078125
"host+('guest_1', 'guest_3')",1,43,51849.395,41981.164,158.88853,41981.164,51342.08,20960.7890625,,8774.08203125
"host+('guest_1', 'guest_3')",1,44,42972.605,39170.023,153.54442,39170.023,53617.97,19993.1953125,,8627.43359375
"host+('guest_1', 'guest_3')",1,45,40563.69,36505.434,148.31044,36505.434,56209.887,19758.19140625,,8524.85546875
"host+('guest_1', 'guest_3')",1,46,39564.215,33902.477,143.0024,33902.477,58294.344,20091.5703125,,8281.828125
"host+('guest_1', 'guest_3')",1,47,38965.94,31316.445,137.48396,31316.445,62355.695,19197.9453125,,8272.00390625
"host+('guest_1', 'guest_3')",1,48,31551.332,28680.822,131.63757,28680.822,63153.297,20250.052734375,,8148.318359375
"host+('guest_1', 'guest_3')",1,49,28509.307,26283.969,125.9328,26283.969,67251.46,19529.359375,,7979.48828125
"host+('guest_1', 'guest_3')",1,50,26680.885,24013.498,120.24959,24013.498,67513.06,20205.779296875,,7906.4453125
"host+('guest_1', 'guest_3')",1,51,24066.502,21856.89,114.52089,21856.89,69275.49,20640.375,,8161.974609375
"host+('guest_1', 'guest_3')",1,52,22181.324,19843.334,108.87446,19843.334,70986.07,20301.900390625,,7976.041015625
"host+('guest_1', 'guest_3')",1,53,19843.035,17923.078,103.249245,17923.078,73051.516,19987.84375,,8037.185546875
"host+('guest_1', 'guest_3')",1,54,17191.14,16140.671,97.74821,16140.671,74718.83,20387.23828125,,8105.3955078125
"host+('guest_1', 'guest_3')",1,55,17304.967,14502.914,92.45269,14502.914,76515.625,20381.7578125,,7948.828125
"host+('guest_1', 'guest_3')",1,56,14609.492,12958.518,87.28722,12958.518,77415.41,19959.658203125,,8281.037109375
"host+('guest_1', 'guest_3')",1,57,13422.342,11556.534,82.29802,11556.534,81726.95,20848.125,,7853.3115234375
"host+('guest_1', 'guest_3')",1,58,11470.151,10284.207,77.483986,10284.207,79886.734,20692.326171875,,8232.888671875
"host+('guest_1', 'guest_3')",1,59,10414.99,9157.443,72.8925,9157.443,82875.445,21042.083984375,,7795.55859375
"host+('guest_1', 'guest_3')",1,60,9120.901,8152.6177,68.44106,8152.6177,82246.45,20944.544921875,,8267.18359375
"host+('guest_1', 'guest_3')",1,61,8349.078,7308.5615,64.49835,7308.5615,84142.92,20684.765625,,8231.603515625
"host+('guest_1', 'guest_3')",1,62,7599.702,6578.861,60.99201,6578.861,84241.48,20314.431640625,,8357.169921875
"host+('guest_1', 'guest_3')",1,63,6571.3203,5939.8076,57.81417,5939.8076,85613.09,21332.33203125,,8084.1591796875
"host+('guest_1', 'guest_3')",1,64,6163.4683,5406.927,55.000713,5406.927,83458.164,22234.296875,,8087.5517578125
"host+('guest_1', 'guest_3')",1,65,5913.1533,4967.7397,52.555706,4967.7397,84599.164,21910.45703125,,8233.59765625
"host+('guest_1', 'guest_3')",1,66,5118.1343,4579.381,50.293888,4579.381,88751.57,21810.115234375,,8356.1484375
"host+('guest_1', 'guest_3')",1,67,4891.364,4259.5967,48.29504,4259.5967,87233.016,21608.12890625,,8325.455078125
"host+('guest_1', 'guest_3')",1,68,4605.722,3994.7336,46.604244,3994.7336,82620.21,21915.619140625,,8543.1298828125
"host+('guest_1', 'guest_3')",1,69,4447.902,3775.1567,45.195015,3775.1567,87834.04,22547.177734375,,8266.888671875
"host+('guest_1', 'guest_3')",1,70,4196.4614,3578.8557,43.89388,3578.8557,85439.02,21914.71484375,,8573.955078125
"host+('guest_1', 'guest_3')",1,71,3748.3691,3406.471,42.6766,3406.471,89097.5,21601.146484375,,8260.8203125
"host+('guest_1', 'guest_3')",1,72,3752.736,3255.935,41.610428,3255.935,84722.53,23626.220703125,,8494.58984375
"host+('guest_1', 'guest_3')",1,73,3554.6355,3118.794,40.621582,3118.794,89240.21,23690.72265625,,8252.0537109375
"host+('guest_1', 'guest_3')",1,74,3514.4539,2993.3486,39.72312,2993.3486,87714.67,22992.3671875,,8376.869140625
"host+('guest_1', 'guest_3')",1,75,3142.2693,2876.7273,38.883324,2876.7273,88190.484,22803.076171875,,8257.55078125
"host+('guest_1', 'guest_3')",1,76,3260.5232,2768.944,38.061802,2768.944,86256.29,23306.083984375,,8016.8935546875
"host+('guest_1', 'guest_3')",1,77,3087.3635,2665.482,37.305656,2665.482,87539.57,23249.302734375,,7832.54443359375
"host+('guest_1', 'guest_3')",1,78,3135.2014,2568.5754,36.58018,2568.5754,88526.01,23943.388671875,,8001.013671875
"host+('guest_1', 'guest_3')",1,79,2829.219,2472.0505,35.873516,2472.0505,86677.5,24484.955078125,,8002.0263671875
"host+('guest_1', 'guest_3')",1,80,2666.9172,2379.2583,35.146683,2379.2583,87616.36,23779.296875,,7917.20654296875
"host+('guest_1', 'guest_3')",1,81,2787.0234,2290.5793,34.427803,2290.5793,86418.73,23830.857421875,,7500.6376953125
"host+('guest_1', 'guest_3')",1,82,2402.7224,2203.3474,33.702778,2203.3474,88613.41,24181.95703125,,7870.2685546875
"host+('guest_1', 'guest_3')",1,83,2502.6914,2120.2065,32.956944,2120.2065,87951.8,24235.380859375,,7672.00244140625
"host+('guest_1', 'guest_3')",1,84,2354.4778,2037.9507,32.24106,2037.9507,86459.32,24196.44140625,,7252.96044921875
"host+('guest_1', 'guest_3')",1,85,2256.563,1960.3376,31.57545,1960.3376,86198.305,24817.673828125,,7397.2783203125
"host+('guest_1', 'guest_3')",1,86,2098.1528,1887.1329,30.938925,1887.1329,85073.72,25678.373046875,,7471.3251953125
"host+('guest_1', 'guest_3')",1,87,2050.7305,1817.331,30.310963,1817.331,86340.22,24726.7265625,,7403.8896484375
"host+('guest_1', 'guest_3')",1,88,2059.5425,1748.2422,29.709526,1748.2422,84961.35,25265.875,,7325.8583984375
"host+('guest_1', 'guest_3')",1,89,1979.7307,1682.6494,29.13394,1682.6494,86466.234,25037.640625,,7031.0537109375
"host+('guest_1', 'guest_3')",1,90,1888.4746,1619.2942,28.567799,1619.2942,86113.805,25687.072265625,,6856.654296875
"host+('guest_1', 'guest_3')",1,91,1776.2941,1557.2516,27.946762,1557.2516,84669.36,25893.919921875,,7080.97021484375
"host+('guest_1', 'guest_3')",1,92,1708.7041,1496.405,27.332773,1496.405,86183.82,26110.9375,,7146.646484375
"host+('guest_1', 'guest_3')",1,93,1769.6525,1439.316,26.762981,1439.316,86344.266,26033.76953125,,6969.59130859375
"host+('guest_1', 'guest_3')",1,94,1724.6738,1383.3674,26.212955,1383.3674,87091.53,26474.65234375,,6999.4599609375
"host+('guest_1', 'guest_3')",1,95,1597.9131,1329.1576,25.735897,1329.1576,88079.836,25982.15234375,,7168.60888671875
"host+('guest_1', 'guest_3')",1,96,1406.7097,1278.3492,25.275055,1278.3492,86580.766,26955.8046875,,6642.10546875
"host+('guest_1', 'guest_3')",1,97,1480.794,1229.6488,24.790615,1229.6488,86489.56,27193.896484375,,6626.5244140625
"host+('guest_1', 'guest_3')",1,98,1398.4618,1183.5714,24.337831,1183.5714,87978.38,27530.15234375,,6736.76220703125
"host+('guest_1', 'guest_3')",1,99,1377.8181,1136.445,23.844662,1136.445,86256.38,26647.671875,,6285.501953125
"host+('guest_1', 'guest_3')",1,100,1350.0323,1092.6207,23.419397,1092.6207,85678.6,27305.85546875,,6352.48486328125
"host+('guest_2', 'guest_3')",1,1,157661.5,145020.94,297.96878,145020.94,-15.40625,,159.6875,195.15625
"host+('guest_2', 'guest_3')",1,2,174432.95,144717.08,297.62244,144717.08,81.640625,,254.453125,285.75
"host+('guest_2', 'guest_3')",1,3,159579.58,144393.28,297.25302,144393.28,190.73438,,365.75,372.859375
"host+('guest_2', 'guest_3')",1,4,167119.3,144042.0,296.85114,144042.0,296.0625,,486.125,479.609375
"host+('guest_2', 'guest_3')",1,5,158337.75,143640.53,296.39005,143640.53,429.15625,,642.9375,613.390625
"host+('guest_2', 'guest_3')",1,6,159721.33,143184.8,295.86368,143184.8,566.625,,805.765625,765.390625
"host+('guest_2', 'guest_3')",1,7,159681.5,142658.2,295.25656,142658.2,743.8281,,965.328125,924.6875
"host+('guest_2', 'guest_3')",1,8,173032.73,142044.78,294.54727,142044.78,948.4375,,1222.265625,1105.171875
"host+('guest_2', 'guest_3')",1,9,157947.23,141320.75,293.70966,141320.75,1159.5312,,1455.375,1326.453125
"host+('guest_2', 'guest_3')",1,10,164409.97,140489.45,292.74496,140489.45,1428.7188,,1702.75,1561.265625
"host+('guest_2', 'guest_3')",1,11,161895.38,139526.4,291.62555,139526.4,1738.9688,,2079.6875,1811.25
"host+('guest_2', 'guest_3')",1,12,154879.38,138417.2,290.34177,138417.2,2094.375,,2470.375,2190.890625
"host+('guest_2', 'guest_3')",1,13,155178.47,137164.23,288.904,137164.23,2484.4062,,3013.625,2526.546875
"host+('guest_2', 'guest_3')",1,14,166616.73,135726.52,287.2619,135726.52,2998.3281,,3549.0,2882.125
"host+('guest_2', 'guest_3')",1,15,151643.61,134075.56,285.36984,134075.56,3437.25,,4005.796875,3339.234375
"host+('guest_2', 'guest_3')",1,16,145833.28,132241.08,283.24472,132241.08,4015.1094,,4699.859375,3818.25
"host+('guest_2', 'guest_3')",1,17,145456.83,130214.766,280.8842,130214.766,4747.172,,5527.0,4397.25
"host+('guest_2', 'guest_3')",1,18,153268.08,127943.586,278.2328,127943.586,5443.992,,6489.0546875,4783.8515625
"host+('guest_2', 'guest_3')",1,19,144594.66,125418.4,275.28302,125418.4,6373.508,,7221.7421875,5365.1875
"host+('guest_2', 'guest_3')",1,20,142736.97,122613.19,271.98727,122613.19,7134.8203,,8324.4609375,5950.1171875
"host+('guest_2', 'guest_3')",1,21,137366.03,119550.625,268.35403,119550.625,8138.375,,9371.1953125,6740.9609375
"host+('guest_2', 'guest_3')",1,22,143019.3,116243.734,264.39185,116243.734,9303.516,,10534.109375,7320.4453125
"host+('guest_2', 'guest_3')",1,23,123154.37,112667.79,260.0337,112667.79,10644.617,,12035.1875,8245.203125
"host+('guest_2', 'guest_3')",1,24,123150.695,108947.52,255.461,108947.52,11644.3125,,12824.0625,9158.1171875
"host+('guest_2', 'guest_3')",1,25,117463.06,105003.36,250.58252,105003.36,13376.289,,14001.3515625,9603.171875
"host+('guest_2', 'guest_3')",1,26,115080.48,100829.375,245.29134,100829.375,14829.703,,15788.515625,10222.0703125
"host+('guest_2', 'guest_3')",1,27,123203.54,96465.22,239.66533,96465.22,16254.641,,17617.3046875,11223.6328125
"host+('guest_2', 'guest_3')",1,28,111563.49,91846.87,233.63101,91846.87,18273.336,,18255.3125,11724.9609375
"host+('guest_2', 'guest_3')",1,29,110235.44,87125.72,227.46356,87125.72,20048.086,,19838.3046875,12224.7109375
"host+('guest_2', 'guest_3')",1,30,93753.13,82338.766,221.04834,82338.766,22230.477,,20897.4453125,12728.3359375
"host+('guest_2', 'guest_3')",1,31,89799.68,77609.74,214.51149,77609.74,24166.227,,22522.328125,12998.65625
"host+('guest_2', 'guest_3')",1,32,85459.38,72923.01,207.99886,72923.01,26595.148,,23559.4453125,13161.8046875
"host+('guest_2', 'guest_3')",1,33,115154.875,68252.37,201.29587,68252.37,28520.531,,23742.6171875,13519.171875
"host+('guest_2', 'guest_3')",1,34,73687.305,63421.066,194.18124,63421.066,31217.012,,24501.18359375,14214.30859375
"host+('guest_2', 'guest_3')",1,35,66463.805,59181.367,187.67734,59181.367,33704.61,,25880.3203125,13539.5078125
"host+('guest_2', 'guest_3')",1,36,72610.02,55352.277,181.61072,55352.277,36068.06,,26178.98828125,13735.71484375
"host+('guest_2', 'guest_3')",1,37,60375.473,51620.832,175.36343,51620.832,38339.895,,26288.41796875,12799.30859375
"host+('guest_2', 'guest_3')",1,38,61277.926,48152.42,169.29541,48152.42,40566.18,,26523.40625,12296.96484375
"host+('guest_2', 'guest_3')",1,39,52566.684,44876.61,163.45067,44876.61,43164.664,,26831.984375,12002.84375
"host+('guest_2', 'guest_3')",1,40,52168.215,41876.91,157.86403,41876.91,45563.254,,25924.65234375,10564.8515625
"host+('guest_2', 'guest_3')",1,41,45441.332,39021.414,152.36317,39021.414,47758.79,,26721.5859375,10839.6171875
"host+('guest_2', 'guest_3')",1,42,41570.38,36374.277,147.08081,36374.277,50280.63,,25985.859375,10213.85546875
"host+('guest_2', 'guest_3')",1,43,41529.855,33814.79,141.76178,33814.79,53570.04,,26342.40625,9478.375
"host+('guest_2', 'guest_3')",1,44,36162.555,31281.22,136.2964,31281.22,54995.016,,23706.525390625,8735.041015625
"host+('guest_2', 'guest_3')",1,45,36351.996,28883.22,130.89531,28883.22,57072.305,,25376.603515625,8274.048828125
"host+('guest_2', 'guest_3')",1,46,30420.969,26545.393,125.408585,26545.393,59833.22,,24715.291015625,7758.283203125
"host+('guest_2', 'guest_3')",1,47,28788.137,24317.402,119.87803,24317.402,60943.56,,24480.85546875,7298.9296875
"host+('guest_2', 'guest_3')",1,48,29131.037,22169.426,114.3111,22169.426,64357.56,,24300.1015625,7519.58984375
"host+('guest_2', 'guest_3')",1,49,24563.639,20017.943,108.536415,20017.943,67270.92,,25126.193359375,7342.97265625
"host+('guest_2', 'guest_3')",1,50,24080.932,17962.207,102.704384,17962.207,69886.08,,25313.18359375,6955.220703125
"host+('guest_2', 'guest_3')",1,51,19092.99,16002.914,96.91243,16002.914,70665.25,,24550.375,7156.32421875
"host+('guest_2', 'guest_3')",1,52,17168.023,14233.125,91.409195,14233.125,72272.37,,24696.9140625,6512.919921875
"host+('guest_2', 'guest_3')",1,53,14536.966,12619.39,86.07332,12619.39,72544.516,,25919.26953125,6157.0947265625
"host+('guest_2', 'guest_3')",1,54,13675.666,11171.864,80.9632,11171.864,75838.04,,25314.1875,6366.7958984375
"host+('guest_2', 'guest_3')",1,55,12122.312,9845.513,76.02737,9845.513,77482.46,,25367.88671875,6443.029296875
"host+('guest_2', 'guest_3')",1,56,10422.542,8623.89,71.10861,8623.89,79422.1,,25053.4375,6484.384765625
"host+('guest_2', 'guest_3')",1,57,9437.072,7541.718,66.45206,7541.718,78044.06,,26176.609375,6573.41015625
"host+('guest_2', 'guest_3')",1,58,8119.5815,6565.9,61.90723,6565.9,81054.695,,25367.0625,6754.40771484375
"host+('guest_2', 'guest_3')",1,59,7041.797,5703.607,57.642326,5703.607,82512.11,,25037.951171875,6131.14111328125
"host+('guest_2', 'guest_3')",1,60,5982.6865,4984.77,53.82868,4984.77,82037.414,,26674.703125,6079.66064453125
"host+('guest_2', 'guest_3')",1,61,5422.6177,4364.3486,50.34893,4364.3486,84559.97,,27002.1015625,6055.2763671875
"host+('guest_2', 'guest_3')",1,62,4690.5767,3828.802,47.14481,3828.802,83485.69,,26464.796875,5964.0693359375
"host+('guest_2', 'guest_3')",1,63,3890.8188,3397.676,44.361656,3397.676,85904.68,,27166.71875,6259.7998046875
"host+('guest_2', 'guest_3')",1,64,3949.3997,3051.8052,41.96681,3051.8052,83782.42,,26833.6328125,5852.64013671875
"host+('guest_2', 'guest_3')",1,65,3315.5664,2768.7058,39.88927,2768.7058,84288.94,,27448.869140625,5638.5830078125
"host+('guest_2', 'guest_3')",1,66,2951.641,2543.118,38.164085,2543.118,82342.78,,27951.9765625,6055.1923828125
"host+('guest_2', 'guest_3')",1,67,2808.3909,2363.7021,36.708763,2363.7021,85352.945,,28082.9765625,5736.1650390625
"host+('guest_2', 'guest_3')",1,68,2552.2134,2211.1243,35.400986,2211.1243,86899.43,,27903.087890625,5712.13671875
"host+('guest_2', 'guest_3')",1,69,2328.9363,2097.5808,34.369293,2097.5808,85566.4,,27405.94921875,5931.693359375
"host+('guest_2', 'guest_3')",1,70,2275.1375,2009.8322,33.564983,2009.8322,87841.24,,27582.697265625,5612.642578125
"host+('guest_2', 'guest_3')",1,71,2151.5024,1934.2184,32.934425,1934.2184,86325.734,,27996.8984375,5503.75439453125
"host+('guest_2', 'guest_3')",1,72,2047.3005,1880.3345,32.46663,1880.3345,86703.26,,29377.443359375,5571.560546875
"host+('guest_2', 'guest_3')",1,73,2038.6777,1836.588,32.045815,1836.588,83515.95,,28727.650390625,5458.134765625
"host+('guest_2', 'guest_3')",1,74,2023.0077,1802.0118,31.720818,1802.0118,83232.336,,29493.9375,5523.20361328125
"host+('guest_2', 'guest_3')",1,75,1862.7502,1771.6731,31.412922,1771.6731,86297.97,,29813.759765625,5244.2783203125
"host+('guest_2', 'guest_3')",1,76,1832.7933,1745.9412,31.12665,1745.9412,84330.984,,30738.9296875,5447.2744140625
"host+('guest_2', 'guest_3')",1,77,1953.2937,1722.7589,30.901794,1722.7589,88738.37,,29437.818359375,5072.7490234375
"host+('guest_2', 'guest_3')",1,78,2017.5028,1697.6426,30.677902,1697.6426,84144.42,,29952.5859375,5134.9384765625
"host+('guest_2', 'guest_3')",1,79,1813.5006,1679.8281,30.539742,1679.8281,87861.71,,29348.728515625,5146.72509765625
"host+('guest_2', 'guest_3')",1,80,1898.3417,1665.1721,30.41396,1665.1721,86446.69,,30722.48046875,4935.7490234375
"host+('guest_2', 'guest_3')",1,81,1876.817,1650.7456,30.29306,1650.7456,87526.67,,31032.630859375,4937.24853515625
"host+('guest_2', 'guest_3')",1,82,1840.4412,1632.0658,30.128609,1632.0658,86805.92,,29990.162109375,4833.7734375
"host+('guest_2', 'guest_3')",1,83,1856.4435,1616.934,30.010582,1616.934,85002.71,,29995.9140625,4841.37109375
"host+('guest_2', 'guest_3')",1,84,1790.5137,1602.5784,29.900446,1602.5784,86203.3,,29796.595703125,4662.0986328125
"host+('guest_2', 'guest_3')",1,85,1813.2018,1585.445,29.770515,1585.445,85810.28,,31076.7421875,4674.90966796875
"host+('guest_2', 'guest_3')",1,86,1689.7256,1569.5325,29.64467,1569.5325,84993.305,,30747.17578125,4563.2783203125
"host+('guest_2', 'guest_3')",1,87,1671.2322,1553.6489,29.49325,1553.6489,85672.95,,31835.8359375,4458.28515625
"host+('guest_2', 'guest_3')",1,88,1775.011,1535.2272,29.316195,1535.2272,86387.72,,31174.150390625,4506.82373046875
"host+('guest_2', 'guest_3')",1,89,1593.201,1516.0769,29.110926,1516.0769,86426.95,,31819.154296875,4438.6376953125
"host+('guest_2', 'guest_3')",1,90,1611.2411,1500.2008,28.931875,1500.2008,83676.39,,31463.822265625,4444.9443359375
"host+('guest_2', 'guest_3')",1,91,1680.511,1486.0004,28.768705,1486.0004,84603.13,,31871.7578125,4356.408203125
"host+('guest_2', 'guest_3')",1,92,1682.7578,1472.9686,28.666925,1472.9686,87865.83,,32232.1875,4188.77734375
"host+('guest_2', 'guest_3')",1,93,1547.1898,1453.3757,28.503088,1453.3757,84563.03,,32026.2734375,4126.3115234375
"host+('guest_2', 'guest_3')",1,94,1573.4294,1436.243,28.33043,1436.243,87031.25,,32442.6484375,4126.69091796875
"host+('guest_2', 'guest_3')",1,95,1518.2074,1422.0197,28.212667,1422.0197,89105.6,,32168.203125,4051.248046875
"host+('guest_2', 'guest_3')",1,96,1617.7701,1407.0437,28.061516,1407.0437,86966.64,,32831.6796875,3916.453857421875
"host+('guest_2', 'guest_3')",1,97,1468.3514,1387.6604,27.881393,1387.6604,86730.73,,33160.171875,3923.449951171875
"host+('guest_2', 'guest_3')",1,98,1492.548,1371.6858,27.736153,1371.6858,84468.24,,33008.72265625,3745.582763671875
"host+('guest_2', 'guest_3')",1,99,1578.3236,1357.6694,27.617903,1357.6694,85317.2,,33149.51171875,3714.9521484375
"host+('guest_2', 'guest_3')",1,100,1519.6879,1348.9044,27.554152,1348.9044,85174.44,,33734.5703125,3570.63916015625
